OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
1816,Parc,du,Fort-Des Ormeaux,2007-000,0.4555735895469622,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de voisinage
1817,,,Jacques-Rousseau,1641-017,0.017400995399877658,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
1818,,,Élie-Blanchard / Olivar-Asselin,0570-000,0.06478353966378829,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
1819,Parc,,Goncourt,2009-000,3.931475184130205,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1820,Boisé,,Saint-Conrad,2000-000,0.2069918917765941,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1821,,,Laurin,0410-007,0.054807559919056774,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Place publique
1822,,,,,0.08849018254740343,,,,En cours de validation,
1823,,,,,0.10774383839883672,,,,En cours de validation,
1824,Parc,,Gadbois,0167-000,4.471319403293986,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1825,Parc,,Daisy-Peterson-Sweeney,1096-000,0.5961386083289059,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1826,Promenade,du,Rail,2417-000,0.17907371865554506,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
1827,Parc,,Pelletier,2416-000,0.07487120171040372,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1828,Parc,,Herb-Trawick,0316-000,1.0677043225136549,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1829,,,Laurendeau / Émard,1641-352,0.020258989398884018,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Îlot de voirie
1830,Parc,l',Archevêque,2810-000,0.4308738152530811,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1831,,,Saint-Antoine,1641-317,0.1539085489783106,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1832,,,Saint-Antoine,1641-317,0.1436141385858285,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1833,,,Frédéric-Back - Complexe de Soccer,0950-440,3.723221754210898,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Municipale,Autre espace vert,Espace sportif
1834,,,Saint-Antoine,1641-317,0.07100837170641743,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1835,Parc,de,Talcy,2014-000,1.5786051857345207,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1836,Parc,de,Talcy,2014-000,0.16713917075776025,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1837,Parc,de,Talcy,2014-000,0.20741316607062632,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1838,Parc-école primaire,,Nouvelle-Querbes,,0.3885607702025538,Commission scolaire,Outremont,Arrondissement,Parc d'arrondissement,Parc école
1839,Parc-école,,Guy-Drummond,,0.5860768865033821,Commission scolaire,Outremont,Arrondissement,Parc d'arrondissement,Parc école
1840,Parc,,Ludger-Beauregard,2627-000,0.09681570870997828,Ville de Montréal,Outremont,Arrondissement,Parc d'arrondissement,Îlot de verdure
1841,,,Saint-Antoine,1641-317,0.05986946970639836,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1842,,,Atwater / Saint-Patrick,1054-001,0.13387701429528442,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1843,Parc,,Marguerite-Bourgeoys,0258-000,4.4420600966145,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1844,Parc,des,Corroyeurs,1159-000,0.3180252239056985,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1845,Place,du,Vésinet,2629-000,0.052782876598802125,Ville de Montréal,Outremont,Arrondissement,Parc d'arrondissement,Îlot de verdure
1846,Parc,,Polyvalent Saint-Henri,0285-000,1.260657727687166,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1847,Parc,de l',Irlande,0265-000,0.09000799607437977,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1848,Parc,,Louis-Cyr,0279-000,1.1919081368262041,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1849,,,Peel / Smith,1189-000,0.12165126334785173,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Place publique
1850,Parc,,Émile-Berliner,0597-001,0.5712464357877094,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1851,,,Madeleine-Parent,1283-000,0.12645891066918874,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1852,Place,,Saint-Henri,0400-000,0.45389941693937774,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Place publique
1853,Parc,,Saint-John-Bosco,0274-000,0.1876481026283384,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1854,Parc,,Émery-Sauvé,0349-000,0.3333987344871935,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1855,,,Joseph-Arthur-Cousineau,1641-344,0.023670061050691082,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Îlot de voirie
1856,Parc,,Sainte-Cunégonde,0371-000,0.08664059483573087,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1857,Parc,de la,Congregation,0831-000,0.0810030934667342,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1858,Passage,,Albert-Millaire,0839-000,0.08479566310164217,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Passage
1859,Parc,des,Hommes-Forts,0286-000,0.028274230615996453,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Place publique
1860,Parc,des,Hommes-Forts,0286-000,0.03390957632641761,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Place publique
1861,Parc,des,Jazzmen,0516-000,0.2501585514061359,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1862,Parc,des,Métallos,0344-000,0.14349963546224334,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1863,Passage,,Chatham,0620-046,0.022203112497891808,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Passage
1864,,,"Lionel-Groulx, Métro-Station",0571-132,1.41761777968133,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Place publique
1865,Parc,,Oscar-Peterson,0311-000,1.7265984776888108,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1866,Parc,,Ignace-Bourget,0345-000,12.152159138038098,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1867,,,Dominion,0771-000,0.035198830171583435,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Passage
1868,Parc,de l',Association-Eurêka,0767-001,0.399437330945936,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1869,Parc,,Jean-Bosco,0629-000,0.1339146678681496,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1870,Parc,,Jessie-Maxwell-Smith,0312-000,0.127928368040317,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1871,Parc,,Édouard-Fabre,0356-000,0.09140822625203911,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1872,Parc,des,Éclusiers,1097-000,0.4320111540831075,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1873,Parc,,Sir-George-Étienne-Cartier,0278-001,1.7820906011860937,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1874,Parc,,Saint-Gabriel,0260-001,1.0271970141154736,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de voisinage
1875,Parc,,Jacques-Couture,0281-000,0.04695773432542704,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1876,Parc,,Pointe-Des-Seigneurs,1190-000,0.8876889249626964,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1877,Parc,,Pointe-Des-Seigneurs,1190-000,0.09654414240811046,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1878,Parc,,Jean-De-Matha,0917-000,0.6077187145362335,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Parc de quartier
1879,Parc,des,Chaudronniers,0581-000,0.11534217795415057,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1880,Parc,des,Couturières,0577-000,0.017568029410535,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1881,Parc,,Carignan,2391-000,4.582151121699842,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1882,Gare,,Lachine,2410-000,0.061448826515947394,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1883,,,55e Avenue et Autoroute 20,2433-000,0.03760759728815393,Ville de Montréal,Lachine,Arrondissement,Autre espace vert,Parc écran
1884,,,,,1.0479264179914933,,,,En cours de validation,
1885,,,,,0.21576577421222157,,,,En cours de validation,
1886,,,,,0.24556031924914642,,,,En cours de validation,
1887,,,55e Avenue et Autoroute 20,2433-000,0.15080753234430713,Ville de Montréal,Lachine,Arrondissement,Autre espace vert,Parc écran
1888,Parc,,Roger-Richer,2420-000,0.10123004116470352,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1889,,,40e et 41e Avenues et Rue Victoria,2429-000,0.20277105221455857,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Îlot de verdure
1890,,,40e et 41e Avenues et Rue Victoria,2429-000,0.2919889818771742,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Îlot de verdure
1891,Parc,du,Fort-Rolland,2395-000,2.391682185036013,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1892,Parc,,Brewster,2390-000,0.6127789698531247,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1893,Parc,,Rosewood,2421-000,0.136467963585926,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1894,Parc,,Elm,2409-000,0.023410392584185865,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1895,Parc,,Renée-Vautelet,0986-000,1.0796082711522192,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1896,Parc,de la,Terrasse Fleurie,0693-000,0.1254078944016139,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1897,Parc,,Pierre-Blanchet,0983-000,2.4156704650182474,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1898,Place,,Nicolas-Doucet,1641-042,0.009933772199467438,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
1899,Parc,,Monk,2399-000,0.8793882189256085,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1900,Parc,,Dixie,2392-000,1.73066889168947,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1901,Parc,,Rathwell,2418-000,0.11238611443976201,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1902,Promenade,du,Rail,2417-000,0.4406769656092264,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
1903,Promenade,du,Rail,2417-000,0.4220897663546294,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
1904,Parc,,Catherine-Soumillard,2430-004,0.6993017351495463,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1905,Mini-parc,,7e Avenue,2425-000,0.04834425935841102,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1906,Place,des,Coopératives,0240-000,0.12079299603907863,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Place publique
1907,Parc,,Lasalle,2398-000,3.7301490635604106,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1908,Parc,,Lasalle,2398-000,12.751124261363499,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1909,,,Collège Saint-Louis,2430-005,0.3846717757643761,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1910,Parc,,Albert-Gariépy,2430-001,0.3883767643838247,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1911,Parc-école,,Bishop-Whelan,2430-003,1.3398367145241528,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1912,Parc,,La Renaissance,2419-000,0.4440393453592321,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1913,Parc,,Saint-Louis,2403-000,1.7220060113069282,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1914,Parc-école,,Meadowbrook,2430-007,2.0361951647161174,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1915,Parc,,Patterson,2415-000,0.28281238830007177,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1916,,,Bellerive / 41e Av.,1047-000,0.7257528587150761,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1917,Parc,,Raymond-Lagacé,3816-000,0.7942799613446634,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1918,Parc,,Samuel-Morse,0973-000,2.7584193146744367,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1919,Parc,,Ferdinand-Biondi,0916-000,2.2548328298928006,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1920,Parc,de,Madame-Roland,0903-000,0.17367968989634325,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1921,Place,,Clément-Ader,1641-033,0.015076802650098435,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
1922,Place,du,Beau-Bois,1641-962,0.053179970450581565,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1923,,,Boul. Laurentien,1641-083,0.06227986994596681,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1924,Parc,de,Beauséjour,0466-000,7.974718468041595,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1925,Place,,Jean-Massé,1641-436,0.013646885715111398,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
1926,Parc,,J.-J. Gagnier,0455-000,1.3714625689192554,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1927,Parc,,Saint-Anne,2423-000,0.0863263217482365,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
1928,Parc-école,,Lakeside Academy,2430-006,2.868414004614944,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1929,Complexe,,Guy-Descary,,2.0790741133190656,Privé,Autre,Privé,Autre espace vert,Espace institutionnel
1930,Musée,de,Lachine,2437-000,1.0978270426149868,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
1931,Promenade,de la ,Commune,1806-117,0.3592118618309935,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1932,Parc,de,Salaberry,0009-000,2.0578699352160594,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1933,Parc,du,Survenant,1006-000,0.23155416995075612,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
1934,,,Centre récréatif Lachine Ouest,,0.3519741313662582,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
1935,Parc,,Belmont,1012-000,1.5661339787933064,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1936,Parc-nature,du,Bois-de-Liesse,9543-000,15.469094004076227,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
1937,Place,,Pierre-Blanchet / André-Arnoux,1641-095,0.02523269745137606,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
1938,,,Ernest-Rouleau,0963-001,0.96084815303371,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1939,,,Ernest-Rouleau,0963-001,0.19831210539445357,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1940,Parc,,Don-Bosco,0970-000,7.512278852447607,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1941,Place,,Albertine-Morin,1641-026,0.0180680672488626,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
1942,Parc,des,Bateliers,0031-001,5.009086262880043,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Bande riveraine
1943,Golf,,Meadowbrook,,0.13328066594312915,Privé,Autre,Privé,Autre espace vert,Golf
1944,Golf,,Meadowbrook,,23.683940076152066,Privé,Autre,Privé,Autre espace vert,Golf
1945,Golf,,Meadowbrook,,1.0059562358315874,Privé,Autre,Privé,Autre espace vert,Golf
1946,,,Club de canöe de course de Lachine,,0.7414214459190281,Privé,Autre,Privé,Autre espace vert,Espace sportif
1947,Toit-vert,du,Regroupement De Lachine,,0.08305030045493016,Privé,Autre,Privé,Autre espace vert,Espace institutionnel
1948,Parc,,Jeanne-Sauvé,0032-000,1.2748356009251194,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1949,Parc,,Antoine-Déat,1100-000,0.43783427649041345,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
1950,Parc,,Berthe-Louard,0426-000,1.1045603813817404,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1951,,,Pont Lachapelle,0003-000,0.06049742424603694,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1952,,,Pont Lachapelle,0003-000,0.10385277471087387,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
1953,Parc,du,Chevalier-Cuivré,0958-000,0.8785884117767079,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1954,,,Boulevard Robert-Bourassa,,0.26879120167016024,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc linéaire
1955,,,Bonaventure / Brennan,0314-000,0.1706456256144148,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
